Unique ID	Make	Model	Trim	VIN	Color	Mileage	Price	ImgUrl
6144218	Jeep	Wrangler	Unlimited Sahara	1J4GA591X9L789591	Black	53,900	$19,495	http://x-img.autorevo.com/2009-jeep-wrangler-unlimited-naugatuck-ct-6144218/1661802-0-medium.jpg
6168907	Jeep	Wrangler	Unlimited X	1J4GA39129L740731	Black	94,800	$15,995	http://x-img.autorevo.com/2009-jeep-wrangler-unlimited-naugatuck-ct-6168907/1687301-0-medium.jpg
6103064	Kia	Forte	LX	KNAFK4A66G5569783	Silver	4,700	$10,495	http://x-img.autorevo.com/2016-kia-forte-naugatuck-ct-6103064/1621213-0-medium.jpg
6077346	Kia	Forte	LX	KNAFK4A6XG5499737	Silver	8,900	$9,995	http://x-img.autorevo.com/2016-kia-forte-naugatuck-ct-6077346/1594890-0-medium.jpg
6107684	Kia	Forte	Koup SX	KNAFW6A30A5306279	Blue	97,500	$5,995	http://x-img.autorevo.com/2010-kia-forte-koup-naugatuck-ct-6107684/1626357-0-medium.jpg
6125449	Kia	Optima	LX	5XXGM4A73FG494271	Gray	22,400	$11,995	http://x-img.autorevo.com/2015-kia-optima-naugatuck-ct-6125449/1642973-0-medium.jpg
6150481	Kia	Optima	SX	5XXGR4A76EG302504	Black	25,300	$15,995	http://x-img.autorevo.com/2014-kia-optima-naugatuck-ct-6150481/1668538-0-medium.jpg
6157802	Kia	Optima	SX Turbo	5XXGR4A68EG263227	Gray	33,000	$15,595	http://x-img.autorevo.com/2014-kia-optima-naugatuck-ct-6157802/1675668-0-medium.jpg
6168188	Kia	Optima	EX	5XXGN4A70DG156045	Red	50,200	$10,995	http://x-img.autorevo.com/2013-kia-optima-naugatuck-ct-6168188/1686566-0-medium.jpg
6118001	Kia	Sedona	LX	KNDMG4C35A6355836	Black	50,400	$6,995	http://x-img.autorevo.com/2010-kia-sedona-naugatuck-ct-6118001/1657412-0-medium.jpg
4668482	Kia	Sorento	EX	KNDJC733665508852	Black	117,500	$4,495	http://x-img.autorevo.com/2006-kia-sorento-naugatuck-ct-4668482/1687142-0-medium.jpg
6155999	Kia	Soul	N/A	KNDJN2A23E7707402	Green	14,800	$7,595	http://x-img.autorevo.com/2014-kia-soul-naugatuck-ct-6155999/1673829-0-medium.jpg
6162510	Kia	Soul	N/A	KNDJN2A27E7738863	Green	43,400	$8,995	http://x-img.autorevo.com/2014-kia-soul-naugatuck-ct-6162510/1680347-0-medium.jpg
6138752	Kia	Sportage	LX	KNDPMCAC0H7114211	Gray	13,300	$16,995	http://x-img.autorevo.com/2017-kia-sportage-naugatuck-ct-6138752/1656220-0-medium.jpg
6157792	Kia	Sportage	LX	KNDPBCACXE7564594	Blue	30,900	$13,995	http://x-img.autorevo.com/2014-kia-sportage-naugatuck-ct-6157792/1675658-0-medium.jpg
6157790	Kia	Sportage	LX	KNDPBCAC7E7581451	Green	46,200	$12,795	http://x-img.autorevo.com/2014-kia-sportage-naugatuck-ct-6157790/1675656-0-medium.jpg
6168286	Land	Rover	Range Rover Sport HSE	SALSF25479A201750	Silver	91,200	$15,495	http://x-img.autorevo.com/2009-land-rover-range-rover-sport-naugatuck-ct-6168286/1686790-0-medium.jpg
6139011	Lexus	GS	350	JTHCE1KS2B0028998	Gray	62,900	$16,995	http://x-img.autorevo.com/2011-lexus-gs-350-naugatuck-ct-6139011/1656585-0-medium.jpg
6117895	Lexus	GS	350	JTHCE96S290023805	Gray	81,400	$13,995	http://x-img.autorevo.com/2009-lexus-gs-350-naugatuck-ct-6117895/1634906-0-medium.jpg
6168824	Lexus	GS	350	JTHCE96S570012973	Blue	80,200	$11,595	http://x-img.autorevo.com/2007-lexus-gs-350-naugatuck-ct-6168824/1687204-0-medium.jpg
6126975	Lexus	GX	460	JTJBM7FX2D5050625	Black	93,100	$24,995	http://x-img.autorevo.com/2013-lexus-gx-460-naugatuck-ct-6126975/1643780-0-medium.jpg
6157064	Lexus	GX	460	JTJBM7FX4B5023424	Black	85,800	$22,595	http://x-img.autorevo.com/2011-lexus-gx-460-naugatuck-ct-6157064/1674933-0-medium.jpg
6157084	Lexus	GX	460	JTJBM7FX0A5011639	Silver	101,500	$19,895	http://x-img.autorevo.com/2010-lexus-gx-460-naugatuck-ct-6157084/1674970-0-medium.jpg
6133278	Lexus	GX	470	JTJBT20X570132994	Black	114,100	$12,995	http://x-img.autorevo.com/2007-lexus-gx-470-naugatuck-ct-6133278/1650405-0-medium.jpg
6133909	Lexus	IS	250	JTHCF1D21E5013393	Black	26,900	$21,995	http://x-img.autorevo.com/2014-lexus-is-250-awd-naugatuck-ct-6133909/1650898-0-medium.jpg
6051919	Lexus	LS	460	JTHCL5EF7C5014126	Silver	83,700	$20,995	http://x-img.autorevo.com/2012-lexus-ls-460-naugatuck-ct-6051919/1573144-0-medium.jpg
6127145	Lexus	LS	460	JTHBL46F285079395	Silver	84,700	$14,995	http://x-img.autorevo.com/2008-lexus-ls-460-naugatuck-ct-6127145/1643971-0-medium.jpg
6163394	Lexus	LX	470	JTJHT00W143542711	Gray	133,300	$12,995	http://x-img.autorevo.com/2004-lexus-lx-470-naugatuck-ct-6163394/1681217-0-medium.jpg
6157648	Lexus	RX	330	2T2HA31U46C104245	Tan	65,500	$10,495	http://x-img.autorevo.com/2006-lexus-rx-330-naugatuck-ct-6157648/1675454-0-medium.jpg
6163416	Lexus	RX	330	2T2HA31U26C093634	Blue	129,400	$7,495	http://x-img.autorevo.com/2006-lexus-rx-330-naugatuck-ct-6163416/1681254-0-medium.jpg
6107558	Lexus	RX	350	2T2BK1BA0DC168730	Black	67,700	$21,995	http://x-img.autorevo.com/2013-lexus-rx-350-naugatuck-ct-6107558/1626072-0-medium.jpg
6151261	Lexus	RX	350	2T2HK31U18C067820	Tan	108,900	$9,995	http://x-img.autorevo.com/2008-lexus-rx-350-naugatuck-ct-6151261/1669259-0-medium.jpg
6132946	Lincoln	MKC	N/A	5LMTJ2AHXFUJ36835	Black	11,600	$24,495	http://x-img.autorevo.com/2015-lincoln-mkc-naugatuck-ct-6132946/1649963-0-medium.jpg
6046983	Lincoln	MKS	N/A	1LNHL9DR9AG612418	Black	33,200	$9,995	http://x-img.autorevo.com/2010-lincoln-mks-naugatuck-ct-6046983/1569227-0-medium.jpg
6168010	Lincoln	MKX	N/A	2LMDJ8JK7EBL02209	Red	75,200	$19,995	http://x-img.autorevo.com/2014-lincoln-mkx-naugatuck-ct-6168010/1686265-0-medium.jpg
6108458	Lincoln	MKZ	N/A	3LN6L2J96GR604118	Gray	39,900	$21,995	http://x-img.autorevo.com/2016-lincoln-mkz-naugatuck-ct-6108458/1626969-0-medium.jpg
6162720	Lincoln	MKZ	N/A	3LN6L2J9XER802231	Silver	36,200	$16,595	http://x-img.autorevo.com/2014-lincoln-mkz-naugatuck-ct-6162720/1680629-0-medium.jpg
6115190	Lincoln	MKZ	N/A	3LN6L2JK3DR804758	Black	43,500	$16,495	http://x-img.autorevo.com/2013-lincoln-mkz-naugatuck-ct-6115190/1634375-0-medium.jpg
6053034	Lincoln	MKZ	Hybrid	3LNDL2L33CR805372	Black	79,300	$9,995	http://x-img.autorevo.com/2012-lincoln-mkz-naugatuck-ct-6053034/1656757-0-medium.jpg
6151237	Lincoln	MKZ	N/A	3LNHM28T59R633278	Black	92,700	$6,995	http://x-img.autorevo.com/2009-lincoln-mkz-naugatuck-ct-6151237/1669221-0-medium.jpg
6162113	Lincoln	MKZ	N/A	3LNHM26T77R622847	Black	72,800	$6,495	http://x-img.autorevo.com/2007-lincoln-mkz-naugatuck-ct-6162113/1680015-0-medium.jpg
6162559	Lincoln	MKZ	N/A	3LNHL2JC7CR821935	Gray	26,700	$11,995	http://x-img.autorevo.com/2012-lincoln-mkz-naugatuck-ct-6162559/1680412-0-medium.jpg
6144581	Mazda	CX-5	Sport	JM3KE2BE2E0301821	Gray	35,400	$13,995	http://x-img.autorevo.com/2014-mazda-cx-5-naugatuck-ct-6144581/1662281-0-medium.jpg
6168885	Mazda	CX-5	Sport	JM3KE2BE4E0356870	Gray	42,600	$12,995	http://x-img.autorevo.com/2014-mazda-cx-5-naugatuck-ct-6168885/1687276-0-medium.jpg
6052130	Mazda	CX-7	Grand Touring	JM3ER29L080212159	Burgundy	65,500	$6,995	http://x-img.autorevo.com/2008-mazda-cx-7-naugatuck-ct-6052130/1680604-0-medium.jpg
6155966	Mazda	Mazda3	i Touring	3MZBM1L7XFM149126	Gray	55,600	$11,995	http://x-img.autorevo.com/2015-mazda-mazda3-naugatuck-ct-6155966/1673780-0-medium.jpg
6161876	Mazda	Mazda3	i Sport	JM1BL1UP4D1849156	Black	29,200	$9,995	http://x-img.autorevo.com/2013-mazda-mazda3-naugatuck-ct-6161876/1679840-0-medium.jpg
6138959	Mazda	Mazda3	i Sport	JM1BL1U78D1761078	Gray	76,100	$6,995	http://x-img.autorevo.com/2013-mazda-mazda3-naugatuck-ct-6138959/1656541-0-medium.jpg
6162816	Mazda	Mazda3	i SV	JM1BL1TG1D1835474	Black	42,600	$8,995	http://x-img.autorevo.com/2013-mazda-mazda3-naugatuck-ct-6162816/1680842-0-medium.jpg
6125633	Mazda	Mazda3	i Touring	JM1BL1L89C1641878	Gray	40,600	$8,995	http://x-img.autorevo.com/2012-mazda-mazda3-naugatuck-ct-6125633/1669208-0-medium.jpg
6133220	Mazda	Mazda3	s Sport	JM1BL1H66A1304234	Black	59,100	$6,995	http://x-img.autorevo.com/2010-mazda-mazda3-naugatuck-ct-6133220/1650326-0-medium.jpg
5834840	Mercedes-Benz	AMG	E63 S	WDDHH7GB6GB188930	Blue	19,200	$79,995	http://x-img.autorevo.com/2016-mercedes-benz-amg-e63-naugatuck-ct-5834840/1355219-0-medium.jpg
6119980	Mercedes-Benz	AMG	S63	WDDUG7JB8GA242034	Black	9,000	$106,995	http://x-img.autorevo.com/2016-mercedes-benz-amg-s63-naugatuck-ct-6119980/1643360-0-medium.jpg
6132966	Mercedes-Benz	C250	N/A	WDDGJ4HB8CF897147	Gray	41,900	$14,995	http://x-img.autorevo.com/2012-mercedes-benz-c250-naugatuck-ct-6132966/1650005-0-medium.jpg
6151194	Mercedes-Benz	C300	4Matic	WDDGF8BB6BR147843	Black	56,400	$13,495	http://x-img.autorevo.com/2011-mercedes-benz-c300-4matic-naugatuck-ct-6151194/1669156-0-medium.jpg
6045105	Mercedes-Benz	C300	4Matic	WDDGF8BB8AF442832	Gray	91,900	$8,995	http://x-img.autorevo.com/2010-mercedes-benz-c300-4matic-naugatuck-ct-6045105/1567716-0-medium.jpg
6120098	Mercedes-Benz	C300	4Matic	55SWF4KB8GU112909	Gray	9,800	$30,895	http://x-img.autorevo.com/2016-mercedes-benz-c300-4matic-naugatuck-ct-6120098/1637759-0-medium.jpg
6150245	Mercedes-Benz	C350	N/A	WDDGF56X78F006911	Silver	55,500	$12,995	http://x-img.autorevo.com/2008-mercedes-benz-c350-naugatuck-ct-6150245/1668139-0-medium.jpg
6132932	Mercedes-Benz	C63	AMG	WDDGF7HB0AF452059	Silver	117,600	$19,995	http://x-img.autorevo.com/2010-mercedes-benz-c63-naugatuck-ct-6132932/1649932-0-medium.jpg
6150565	Mercedes-Benz	E350	4Matic	WDDKJ8JB5DF216889	Black	47,800	$22,995	http://x-img.autorevo.com/2013-mercedes-benz-e350-4matic-naugatuck-ct-6150565/1668678-0-medium.jpg
6086204	Mercedes-Benz	E350	N/A	WDDKJ5GBXBF082111	Black	59,900	$16,695	http://x-img.autorevo.com/2011-mercedes-benz-e350-naugatuck-ct-6086204/1603479-0-medium.jpg
6156713	Mercedes-Benz	E350	Cabriolet	WDDKK5GF1BF085981	Black	106,300	$14,995	http://x-img.autorevo.com/2011-mercedes-benz-e350-naugatuck-ct-6156713/1674387-0-medium.jpg
6101268	Mercedes-Benz	E350	4Matic Luxury	WDDHF8JB4EB073146	Gray	38,600	$22,995	http://x-img.autorevo.com/2014-mercedes-benz-e350-naugatuck-ct-6101268/1621174-0-medium.jpg
6163402	Mercedes-Benz	E500	4Matic	WDBUF83JX6X189354	Blue	75,000	$8,995	http://x-img.autorevo.com/2006-mercedes-benz-e500-4matic-naugatuck-ct-6163402/1681238-0-medium.jpg
6086260	Mercedes-Benz	E500	4Matic	WDBUF83J45X174069	White	83,900	$6,995	http://x-img.autorevo.com/2005-mercedes-benz-e500-naugatuck-ct-6086260/1603548-0-medium.jpg
6065119	Mercedes-Benz	E550	4Matic	WDDHF9BB8DA719071	Black	94,500	$19,995	http://x-img.autorevo.com/2013-mercedes-benz-e550-4matic-naugatuck-ct-6065119/1582820-0-medium.jpg
6156708	Mercedes-Benz	E550	4Matic	WDDHF9AB6BA305740	Black	86,500	$17,995	http://x-img.autorevo.com/2011-mercedes-benz-e550-4matic-naugatuck-ct-6156708/1674377-0-medium.jpg
6076763	Mercedes-Benz	E63	AMG S-Model	WDDHF7GB2EA965452	Red	29,500	$67,995	http://x-img.autorevo.com/2014-mercedes-benz-e63-naugatuck-ct-6076763/1594514-0-medium.jpg
6091749	Mercedes-Benz	GL450	4Matic	4JGDF7CE2DA184871	Silver	90,900	$26,995	http://x-img.autorevo.com/2013-mercedes-benz-gl450-4matic-naugatuck-ct-6091749/1608981-0-medium.jpg
5806945	Mercedes-Benz	GL450	4Matic	4JGBF71E17A135045	Silver	94,400	$11,995	http://x-img.autorevo.com/2007-mercedes-benz-gl450-4matic-naugatuck-ct-5806945/1637653-0-medium.jpg
6162112	Mercedes-Benz	GL550	4Matic	4JGBF86E28A340132	Blue	92,100	$16,995	http://x-img.autorevo.com/2008-mercedes-benz-gl550-4matic-naugatuck-ct-6162112/1680014-0-medium.jpg
6106259	Mercedes-Benz	GL550	Matic	4JGDF7DE8DA165238	Gray	79,900	$36,995	http://x-img.autorevo.com/2013-mercedes-benz-gl550-matic-naugatuck-ct-6106259/1626215-0-medium.jpg
6157094	Mercedes-Benz	ML350	4Matic	4JGBB86E28A381386	Silver	84,800	$10,995	http://x-img.autorevo.com/2008-mercedes-benz-ml350-4matic-naugatuck-ct-6157094/1674983-0-medium.jpg
6163391	Mercedes-Benz	ML350	4Matic	4JGBB86E38A372857	Black	89,400	$10,995	http://x-img.autorevo.com/2008-mercedes-benz-ml350-4matic-naugatuck-ct-6163391/1681212-0-medium.jpg
6168831	Mercedes-Benz	ML350	4Matic	4JGBB86E27A247413	Black	58,100	$11,995	http://x-img.autorevo.com/2007-mercedes-benz-ml350-naugatuck-ct-6168831/1687209-0-medium.jpg
6168916	Mercedes-Benz	ML350	4Matic	4JGBB86E26A020298	Tan	72,200	$9,995	http://x-img.autorevo.com/2006-mercedes-benz-ml350-4matic-naugatuck-ct-6168916/1687309-0-medium.jpg
6086305	Mercedes-Benz	S550	4Matic	WDDNG86X17A101921	Gray	46,300	$17,995	http://x-img.autorevo.com/2007-mercedes-benz-s550-naugatuck-ct-6086305/1603660-0-medium.jpg
6097548	Mercedes-Benz	S550	4Matic	WDDUG8FB2FA138331	Black	84,900	$45,995	http://x-img.autorevo.com/2015-mercedes-benz-s550-4matic-naugatuck-ct-6097548/1615198-0-medium.jpg
6119754	Mercedes-Benz	S550	4Matic 5.5L V8	WDDNG86X58A180706	Silver	78,800	$17,995	http://x-img.autorevo.com/2008-mercedes-benz-s550-4matic-naugatuck-ct-6119754/1637207-0-medium.jpg
6139799	Mercedes-Benz	SL500	N/A	WDBSK75F85F092938	Blue	67,600	$12,995	http://x-img.autorevo.com/2005-mercedes-benz-sl500-naugatuck-ct-6139799/1657353-0-medium.jpg
4628251	Mercedes-Benz	SL55	AMG	WDBSK72F18F140613	Black	76,700	$23,495	http://x-img.autorevo.com/2008-mercedes-benz-sl55-naugatuck-ct-4628251/1643349-0-medium.jpg
6132811	Mercedes-Benz	Sprinter	2500 Passenger	WDZPE7CC8D5790543	Black	132,900	$19,995	http://x-img.autorevo.com/2013-mercedes-benz-sprinter-crew-vans-naugatuck-ct-6132811/1649919-0-medium.jpg
6108416	Mini	Clubman	S	WMWZG3C53CTY31794	Black	79,600	$8,995	http://x-img.autorevo.com/2012-mini-clubman-naugatuck-ct-6108416/1626893-0-medium.jpg
6168812	Mini	Convertible	N/A	WMWRF334X5TG10161	Orange	52,700	$5,995	http://x-img.autorevo.com/2005-mini-convertible-naugatuck-ct-6168812/1687194-0-medium.jpg
6151263	Mini	Hardtop	N/A	WMWRC33596TK70064	Red	49,200	$6,995	http://x-img.autorevo.com/2006-mini-hardtop-naugatuck-ct-6151263/1669244-0-medium.jpg
6151189	Mitsubishi	Endeavor	LS	4A4JN2AS5BE031549	Silver	81,100	$7,995	http://x-img.autorevo.com/2011-mitsubishi-endeavor-naugatuck-ct-6151189/1669155-0-medium.jpg
6168195	Mitsubishi	Mirage	DE	ML32A3HJ4EH025418	Black	24,200	$5,995	http://x-img.autorevo.com/2014-mitsubishi-mirage-naugatuck-ct-6168195/1686624-0-medium.jpg
6168230	Mitsubishi	Outlander	Sport SE	JA4AR4AU0CZ003476	Black	40,700	$11,995	http://x-img.autorevo.com/2012-mitsubishi-outlander-sport-naugatuck-ct-6168230/1686687-0-medium.jpg
6144155	Mitsubishi	Outlander	Sport ES	JA4AP3AU7BZ017633	Silver	43,700	$9,995	http://x-img.autorevo.com/2011-mitsubishi-outlander-sport-naugatuck-ct-6144155/1661800-0-medium.jpg
6162401	Nissan	Altima	3.5 SL	1N4BL3AP2GC157525	Black	15,500	$18,995	http://x-img.autorevo.com/2016-nissan-altima-naugatuck-ct-6162401/1680217-0-medium.jpg
6125337	Nissan	Altima	3.5 S	1N4BL3AP3EC184908	Blue	33,200	$13,995	http://x-img.autorevo.com/2014-nissan-altima-naugatuck-ct-6125337/1642797-0-medium.jpg
6162543	Nissan	Altima	2.5 SL	1N4AL3AP8DC214740	Brown	37,800	$12,495	http://x-img.autorevo.com/2013-nissan-altima-naugatuck-ct-6162543/1680394-0-medium.jpg
6139791	Nissan	Altima	2.5 S	1N4AL2AP2CC109071	Blue	87,800	$6,995	http://x-img.autorevo.com/2012-nissan-altima-naugatuck-ct-6139791/1657332-0-medium.jpg
6077433	Nissan	Altima	2.5 S	1N4AL21E89N533317	Gray	55,400	$6,495	http://x-img.autorevo.com/2009-nissan-altima-naugatuck-ct-6077433/1595025-0-medium.jpg
6150526	Nissan	Armada	SV	5N1AA0NC7FN610554	Silver	37,000	$23,995	http://x-img.autorevo.com/2015-nissan-armada-naugatuck-ct-6150526/1680796-0-medium.jpg
6156618	Nissan	Frontier	N/A	1N6AD0EV9DN761063	Black	27,400	$18,995	http://x-img.autorevo.com/2013-nissan-frontier-naugatuck-ct-6156618/1674263-0-medium.jpg
6162630	Nissan	Frontier	SV	1N6AD0CW0BC426861	Gray	69,700	$13,995	http://x-img.autorevo.com/2011-nissan-frontier-naugatuck-ct-6162630/1680495-0-medium.jpg
6157788	Nissan	JUKE	SL	JN8AF5MV9ET359122	Red	21,100	$15,995	http://x-img.autorevo.com/2014-nissan-juke-naugatuck-ct-6157788/1675654-0-medium.jpg
6157833	Nissan	LEAF	S	1N4AZ0CP4DC416422	Blue	12,100	$8,395	http://x-img.autorevo.com/2013-nissan-leaf-naugatuck-ct-6157833/1687387-0-medium.jpg
6133963	Nissan	LEAF	SV	1N4AZ0CP6DC403266	Silver	19,700	$8,295	http://x-img.autorevo.com/2013-nissan-leaf-naugatuck-ct-6133963/1650991-0-medium.jpg
6150161	Nissan	Murano	S	JN8AZ1MW6DW318839	Gray	39,700	$14,495	http://x-img.autorevo.com/2013-nissan-murano-naugatuck-ct-6150161/1668132-0-medium.jpg
6162389	Nissan	Murano	SL	JN8AZ1MW3BW157363	Gray	97,200	$10,495	http://x-img.autorevo.com/2011-nissan-murano-naugatuck-ct-6162389/1680158-0-medium.jpg
6168858	Nissan	Murano	SL	JN8AZ18W89W157928	Gray	57,300	$11,495	http://x-img.autorevo.com/2009-nissan-murano-naugatuck-ct-6168858/1687229-0-medium.jpg
6156968	Nissan	Pathfinder	SV	5N1AR1NB7CC601351	Gray	69,900	$13,495	http://x-img.autorevo.com/2012-nissan-pathfinder-naugatuck-ct-6156968/1674845-0-medium.jpg
5740490	Nissan	Pathfinder	SE	5N1AR18W27C601164	Tan	107,100	N/A	http://x-img.autorevo.com/2007-nissan-pathfinder-naugatuck-ct-5740490/1680816-0-medium.jpg
6162397	Nissan	Rogue	S	5N1AT2MV6GC824215	Red	29,300	$15,995	http://x-img.autorevo.com/2016-nissan-rogue-naugatuck-ct-6162397/1680215-0-medium.jpg
6133211	Nissan	Versa	1.8 SL	3N1BC1AP7AL371326	Silver	66,900	$5,995	http://x-img.autorevo.com/2010-nissan-versa-naugatuck-ct-6133211/1650325-0-medium.jpg
6167997	Nissan	Versa	Note SV	3N1CE2CP5GL353207	Blue	17,600	$9,995	http://x-img.autorevo.com/2016-nissan-versa-note-naugatuck-ct-6167997/1686263-0-medium.jpg
6163414	Pontiac	G6	GT	1G2ZH36N274118756	Silver	64,400	$6,995	http://x-img.autorevo.com/2007-pontiac-g6-naugatuck-ct-6163414/1681244-0-medium.jpg
6150592	Porsche	Panamera	4	WP0AA2A74CL014625	Gray	44,900	$34,995	http://x-img.autorevo.com/2012-porsche-panamera-naugatuck-ct-6150592/1668747-0-medium.jpg
6134030	Porsche	Panamera	Turbo	WP0AC2A71BL090473	Gray	84,700	$45,995	http://x-img.autorevo.com/2011-porsche-panamera-naugatuck-ct-6134030/1651088-0-medium.jpg
6114254	Ram	1500	SLT	1C6RR7GG3FS635579	Gray	44,500	$19,995	http://x-img.autorevo.com/2015-ram-1500-naugatuck-ct-6114254/1662924-0-medium.jpg
6168196	Ram	1500	N/A	1C6RR6FT5ES241993	White	32,100	$19,995	http://x-img.autorevo.com/2014-ram-1500-naugatuck-ct-6168196/1686626-0-medium.jpg
6156838	Ram	1500	Laramie	1C6RR7JT9ES166681	Black Gold Pearlcoat	47,500	$26,995	http://x-img.autorevo.com/2014-ram-1500-naugatuck-ct-6156838/1674600-0-medium.jpg
6092585	Ram	1500	SLT	1C6RR7GGXES297337	Brown	92,300	$16,995	http://x-img.autorevo.com/2014-ram-1500-naugatuck-ct-6092585/1609738-0-medium.jpg
6145363	Scion	tC	N/A	JTKJF5C74E3077333	Red	21,300	$11,995	http://x-img.autorevo.com/2014-scion-tc-naugatuck-ct-6145363/1662974-0-medium.jpg
6064933	Scion	tC	N/A	JTKDE167560117863	Gray	86,900	$4,995	http://x-img.autorevo.com/2006-scion-tc-naugatuck-ct-6064933/1615272-0-medium.jpg
6168866	Scion	xB	N/A	JTLZE4FE9A1117367	Burgundy	82,800	$5,995	http://x-img.autorevo.com/2010-scion-xb-naugatuck-ct-6168866/1687242-0-medium.jpg
6134074	Scion	xB	N/A	JTLKE50E491061866	Burgundy	49,200	$6,995	http://x-img.autorevo.com/2009-scion-xb-naugatuck-ct-6134074/1651193-0-medium.jpg
6119835	Subaru	Baja	Turbo w/Leather Pkg	4S4BT63CX55101027	Silver	153,000	$5,995	http://x-img.autorevo.com/2005-subaru-baja-naugatuck-ct-6119835/1637319-0-medium.jpg
6106285	Subaru	Forester	2.5i Premium	JF2SJADC8FH427504	Gray	87,700	$12,995	http://x-img.autorevo.com/2015-subaru-forester-naugatuck-ct-6106285/1625334-0-medium.jpg
6041830	Subaru	Forester	X	JF2SH61659G736008	Red	102,100	$5,995	http://x-img.autorevo.com/2009-subaru-forester-naugatuck-ct-6041830/1563980-0-medium.jpg
6163365	Subaru	Forester	X w/Premium Pkg	JF2SH63629H703314	Black	77,800	$9,495	http://x-img.autorevo.com/2009-subaru-forester-naugatuck-ct-6163365/1681196-0-medium.jpg
6149686	Subaru	Impreza	N/A	JF1GJAA68EH009788	Green	22,800	$13,595	http://x-img.autorevo.com/2014-subaru-impreza-naugatuck-ct-6149686/1667887-0-medium.jpg
6145368	Subaru	Impreza	N/A	JF1GJAA65EH006492	Silver	37,500	$12,495	http://x-img.autorevo.com/2014-subaru-impreza-naugatuck-ct-6145368/1668527-0-medium.jpg
6149696	Subaru	Impreza	2.0i Limited	JF1GPAH65EH220094	White	38,500	$14,995	http://x-img.autorevo.com/2014-subaru-impreza-naugatuck-ct-6149696/1687389-0-medium.jpg
6149699	Subaru	Impreza	2.0i Premium	JF1GPAC61E8236414	Green	38,500	$13,995	http://x-img.autorevo.com/2014-subaru-impreza-naugatuck-ct-6149699/1667905-0-medium.jpg
6125299	Subaru	Impreza	2.0i Premium	JF1GPAD65E8220926	Burgundy	49,200	$13,595	http://x-img.autorevo.com/2014-subaru-impreza-naugatuck-ct-6125299/1657407-0-medium.jpg
6150529	Subaru	Impreza	2.0i Sport Premium	JF1GPAL60E8249994	Blue	25,200	$14,995	http://x-img.autorevo.com/2014-subaru-impreza-naugatuck-ct-6150529/1668607-0-medium.jpg
6149683	Subaru	Impreza	Premium	JF1GJAC6XEH010650	Black	28,800	$14,995	http://x-img.autorevo.com/2014-subaru-impreza-naugatuck-ct-6149683/1667884-0-medium.jpg
6145270	Subaru	Impreza	Premium	JF1GJAC66EH007390	Gray	32,400	$13,995	http://x-img.autorevo.com/2014-subaru-impreza-naugatuck-ct-6145270/1662855-0-medium.jpg
6103077	Subaru	Impreza	2.0i Premium	JF1GJAD64CH008906	Burgundy	65,400	$9,995	http://x-img.autorevo.com/2012-subaru-impreza-naugatuck-ct-6103077/1621215-0-medium.jpg
6144649	Subaru	Legacy	2.5i Premium	4S3BNAF65G3030227	Tan	87,600	$13,995	http://x-img.autorevo.com/2016-subaru-legacy-naugatuck-ct-6144649/1662388-0-medium.jpg
6145291	Subaru	Legacy	2.5i Premium	4S3BNAF62G3013224	Red	107,200	$12,795	http://x-img.autorevo.com/2016-subaru-legacy-naugatuck-ct-6145291/1662877-0-medium.jpg
6120178	Subaru	Legacy	2.5i Premium	4S3BNAC68F3034629	Red	52,700	$13,995	http://x-img.autorevo.com/2015-subaru-legacy-naugatuck-ct-6120178/1637863-0-medium.jpg
6149769	Subaru	Legacy	2.5i Premium	4S3BMBC67E3022219	Silver	52,100	$12,495	http://x-img.autorevo.com/2014-subaru-legacy-naugatuck-ct-6149769/1667956-0-medium.jpg
6107165	Subaru	Legacy	2.5i Premium	4S3BMBC60E3017556	Red	63,200	$11,995	http://x-img.autorevo.com/2014-subaru-legacy-naugatuck-ct-6107165/1625656-0-medium.jpg
6108460	Subaru	Legacy	2.5i Premium	4S3BMBC65E3017293	Black	73,200	$10,995	http://x-img.autorevo.com/2014-subaru-legacy-naugatuck-ct-6108460/1626970-0-medium.jpg
6124590	Subaru	Legacy	2.5i Sport	4S3BMBH61E3006140	Red	16,700	$16,995	http://x-img.autorevo.com/2014-subaru-legacy-naugatuck-ct-6124590/1642265-0-medium.jpg
6138896	Subaru	Legacy	2.5i Premium	4S3BMBB67D3029414	Blue	46,200	$11,995	http://x-img.autorevo.com/2013-subaru-legacy-naugatuck-ct-6138896/1656420-0-medium.jpg
5983055	Subaru	Legacy	2.5i Premium	4S3BMBB60C3007673	Burgundy	72,500	$9,295	http://x-img.autorevo.com/2012-subaru-legacy-naugatuck-ct-5983055/1642889-0-medium.jpg
6168309	Subaru	Legacy	Special Edition	4S3BL616187216738	White	83,900	$6,395	http://x-img.autorevo.com/2008-subaru-legacy-naugatuck-ct-6168309/1686860-0-medium.jpg
6102993	Subaru	Outback	2.5i Limited	4S4BRBKC3E3315359	Tan	92,400	$11,995	http://x-img.autorevo.com/2014-subaru-outback-naugatuck-ct-6102993/1621066-0-medium.jpg
6138751	Subaru	Outback	2.5i Prem	4S4BRCBC0C3275017	White	55,900	$12,995	http://x-img.autorevo.com/2012-subaru-outback-naugatuck-ct-6138751/1656217-0-medium.jpg
